# Pointwise relative error of two-stream fit to Zheleznyak (1982)
# Generated:  2026-05-05T08:42:07
# Command:    Zheleznyak.py --ngroups 8 --threshold 1E-6 --write-to-file zheleznyak
# ngroups=8,  n_kept=6,  threshold=1.0e-06
# RMS relative error = 0.484 %
# 
# Columns:
#   chi            : reduced path length p_O2*r  [Pa m]
#   rel_error_pct  : |K_twostream - K_zheleznyak| / K_zheleznyak * 100  [%]
#
#                    chi           rel_error_pct
          1.65764808e+00          1.61276588e-01
          1.66424893e+00          1.66461617e-01
          1.67087606e+00          1.71653297e-01
          1.67752958e+00          1.76851089e-01
          1.68420960e+00          1.82054449e-01
          1.69091622e+00          1.87262823e-01
          1.69764955e+00          1.92475653e-01
          1.70440969e+00          1.97692371e-01
          1.71119674e+00          2.02912405e-01
          1.71801083e+00          2.08135172e-01
          1.72485204e+00          2.13360086e-01
          1.73172050e+00          2.18586550e-01
          1.73861631e+00          2.23813963e-01
          1.74553958e+00          2.29041716e-01
          1.75249042e+00          2.34269191e-01
          1.75946894e+00          2.39495765e-01
          1.76647525e+00          2.44720808e-01
          1.77350945e+00          2.49943681e-01
          1.78057167e+00          2.55163741e-01
          1.78766201e+00          2.60380336e-01
          1.79478058e+00          2.65592807e-01
          1.80192750e+00          2.70800488e-01
          1.80910288e+00          2.76002707e-01
          1.81630683e+00          2.81198784e-01
          1.82353947e+00          2.86388034e-01
          1.83080090e+00          2.91569763e-01
          1.83809126e+00          2.96743271e-01
          1.84541064e+00          3.01907852e-01
          1.85275917e+00          3.07062792e-01
          1.86013697e+00          3.12207371e-01
          1.86754414e+00          3.17340864e-01
          1.87498081e+00          3.22462537e-01
          1.88244709e+00          3.27571649e-01
          1.88994310e+00          3.32667456e-01
          1.89746896e+00          3.37749204e-01
          1.90502479e+00          3.42816136e-01
          1.91261071e+00          3.47867485e-01
          1.92022684e+00          3.52902480e-01
          1.92787329e+00          3.57920345e-01
          1.93555019e+00          3.62920296e-01
          1.94325766e+00          3.67901543e-01
          1.95099583e+00          3.72863290e-01
          1.95876480e+00          3.77804738e-01
          1.96656472e+00          3.82725077e-01
          1.97439569e+00          3.87623497e-01
          1.98225785e+00          3.92499179e-01
          1.99015131e+00          3.97351299e-01
          1.99807621e+00          4.02179028e-01
          2.00603266e+00          4.06981531e-01
          2.01402080e+00          4.11757969e-01
          2.02204075e+00          4.16507497e-01
          2.03009263e+00          4.21229266e-01
          2.03817657e+00          4.25922420e-01
          2.04629271e+00          4.30586101e-01
          2.05444116e+00          4.35219443e-01
          2.06262207e+00          4.39821580e-01
          2.07083554e+00          4.44391637e-01
          2.07908173e+00          4.48928737e-01
          2.08736075e+00          4.53431999e-01
          2.09567274e+00          4.57900537e-01
          2.10401783e+00          4.62333462e-01
          2.11239615e+00          4.66729880e-01
          2.12080783e+00          4.71088894e-01
          2.12925301e+00          4.75409605e-01
          2.13773182e+00          4.79691108e-01
          2.14624439e+00          4.83932496e-01
          2.15479086e+00          4.88132860e-01
          2.16337136e+00          4.92291286e-01
          2.17198603e+00          4.96406860e-01
          2.18063500e+00          5.00478662e-01
          2.18931842e+00          5.04505773e-01
          2.19803641e+00          5.08487270e-01
          2.20678911e+00          5.12422227e-01
          2.21557667e+00          5.16309718e-01
          2.22439923e+00          5.20148816e-01
          2.23325691e+00          5.23938589e-01
          2.24214987e+00          5.27678107e-01
          2.25107824e+00          5.31366438e-01
          2.26004216e+00          5.35002648e-01
          2.26904178e+00          5.38585803e-01
          2.27807723e+00          5.42114969e-01
          2.28714867e+00          5.45589210e-01
          2.29625622e+00          5.49007593e-01
          2.30540005e+00          5.52369181e-01
          2.31458028e+00          5.55673040e-01
          2.32379707e+00          5.58918237e-01
          2.33305057e+00          5.62103838e-01
          2.34234091e+00          5.65228910e-01
          2.35166824e+00          5.68292522e-01
          2.36103272e+00          5.71293745e-01
          2.37043449e+00          5.74231650e-01
          2.37987370e+00          5.77105311e-01
          2.38935049e+00          5.79913804e-01
          2.39886502e+00          5.82656207e-01
          2.40841744e+00          5.85331602e-01
          2.41800789e+00          5.87939071e-01
          2.42763654e+00          5.90477702e-01
          2.43730353e+00          5.92946585e-01
          2.44700901e+00          5.95344815e-01
          2.45675314e+00          5.97671488e-01
          2.46653607e+00          5.99925706e-01
          2.47635796e+00          6.02106577e-01
          2.48621896e+00          6.04213212e-01
          2.49611923e+00          6.06244726e-01
          2.50605892e+00          6.08200240e-01
          2.51603819e+00          6.10078883e-01
          2.52605719e+00          6.11879786e-01
          2.53611610e+00          6.13602088e-01
          2.54621506e+00          6.15244936e-01
          2.55635423e+00          6.16807480e-01
          2.56653378e+00          6.18288879e-01
          2.57675387e+00          6.19688300e-01
          2.58701465e+00          6.21004917e-01
          2.59731629e+00          6.22237911e-01
          2.60765895e+00          6.23386471e-01
          2.61804280e+00          6.24449798e-01
          2.62846800e+00          6.25427096e-01
          2.63893471e+00          6.26317583e-01
          2.64944309e+00          6.27120484e-01
          2.65999333e+00          6.27835035e-01
          2.67058558e+00          6.28460481e-01
          2.68122000e+00          6.28996076e-01
          2.69189677e+00          6.29441089e-01
          2.70261606e+00          6.29794796e-01
          2.71337803e+00          6.30056485e-01
          2.72418286e+00          6.30225458e-01
          2.73503071e+00          6.30301026e-01
          2.74592176e+00          6.30282513e-01
          2.75685618e+00          6.30169257e-01
          2.76783414e+00          6.29960608e-01
          2.77885581e+00          6.29655929e-01
          2.78992137e+00          6.29254597e-01
          2.80103100e+00          6.28756002e-01
          2.81218487e+00          6.28159550e-01
          2.82338315e+00          6.27464660e-01
          2.83462602e+00          6.26670767e-01
          2.84591366e+00          6.25777320e-01
          2.85724626e+00          6.24783784e-01
          2.86862397e+00          6.23689642e-01
          2.88004700e+00          6.22494389e-01
          2.89151551e+00          6.21197540e-01
          2.90302969e+00          6.19798626e-01
          2.91458972e+00          6.18297194e-01
          2.92619579e+00          6.16692811e-01
          2.93784807e+00          6.14985059e-01
          2.94954674e+00          6.13173541e-01
          2.96129201e+00          6.11257876e-01
          2.97308404e+00          6.09237704e-01
          2.98492303e+00          6.07112682e-01
          2.99680917e+00          6.04882488e-01
          3.00874263e+00          6.02546820e-01
          3.02072362e+00          6.00105395e-01
          3.03275231e+00          5.97557952e-01
          3.04482891e+00          5.94904248e-01
          3.05695359e+00          5.92144064e-01
          3.06912656e+00          5.89277202e-01
          3.08134799e+00          5.86303484e-01
          3.09361810e+00          5.83222755e-01
          3.10593706e+00          5.80034882e-01
          3.11830508e+00          5.76739756e-01
          3.13072235e+00          5.73337289e-01
          3.14318907e+00          5.69827417e-01
          3.15570543e+00          5.66210099e-01
          3.16827163e+00          5.62485319e-01
          3.18088787e+00          5.58653085e-01
          3.19355434e+00          5.54713427e-01
          3.20627126e+00          5.50666402e-01
          3.21903882e+00          5.46512092e-01
          3.23185721e+00          5.42250602e-01
          3.24472665e+00          5.37882064e-01
          3.25764734e+00          5.33406636e-01
          3.27061948e+00          5.28824501e-01
          3.28364327e+00          5.24135869e-01
          3.29671893e+00          5.19340974e-01
          3.30984665e+00          5.14440081e-01
          3.32302665e+00          5.09433478e-01
          3.33625913e+00          5.04321482e-01
          3.34954431e+00          4.99104436e-01
          3.36288239e+00          4.93782713e-01
          3.37627358e+00          4.88356711e-01
          3.38971809e+00          4.82826858e-01
          3.40321614e+00          4.77193609e-01
          3.41676795e+00          4.71457447e-01
          3.43037371e+00          4.65618886e-01
          3.44403366e+00          4.59678464e-01
          3.45774800e+00          4.53636753e-01
          3.47151695e+00          4.47494351e-01
          3.48534073e+00          4.41251887e-01
          3.49921955e+00          4.34910016e-01
          3.51315365e+00          4.28469427e-01
          3.52714322e+00          4.21930835e-01
          3.54118851e+00          4.15294986e-01
          3.55528973e+00          4.08562657e-01
          3.56944709e+00          4.01734653e-01
          3.58366084e+00          3.94811811e-01
          3.59793118e+00          3.87794995e-01
          3.61225835e+00          3.80685102e-01
          3.62664257e+00          3.73483059e-01
          3.64108407e+00          3.66189823e-01
          3.65558307e+00          3.58806380e-01
          3.67013981e+00          3.51333748e-01
          3.68475452e+00          3.43772975e-01
          3.69942742e+00          3.36125140e-01
          3.71415876e+00          3.28391352e-01
          3.72894875e+00          3.20572749e-01
          3.74379764e+00          3.12670503e-01
          3.75870565e+00          3.04685813e-01
          3.77367303e+00          2.96619911e-01
          3.78870002e+00          2.88474057e-01
          3.80378684e+00          2.80249544e-01
          3.81893373e+00          2.71947692e-01
          3.83414095e+00          2.63569855e-01
          3.84940872e+00          2.55117415e-01
          3.86473728e+00          2.46591783e-01
          3.88012689e+00          2.37994402e-01
          3.89557778e+00          2.29326745e-01
          3.91109019e+00          2.20590312e-01
          3.92666438e+00          2.11786635e-01
          3.94230058e+00          2.02917276e-01
          3.95799904e+00          1.93983823e-01
          3.97376002e+00          1.84987896e-01
          3.98958376e+00          1.75931143e-01
          4.00547052e+00          1.66815240e-01
          4.02142053e+00          1.57641893e-01
          4.03743406e+00          1.48412835e-01
          4.05351135e+00          1.39129827e-01
          4.06965266e+00          1.29794659e-01
          4.08585825e+00          1.20409146e-01
          4.10212838e+00          1.10975134e-01
          4.11846329e+00          1.01494493e-01
          4.13486324e+00          9.19691200e-02
          4.15132851e+00          8.24009397e-02
          4.16785933e+00          7.27919019e-02
          4.18445599e+00          6.31439824e-02
          4.20111873e+00          5.34591823e-02
          4.21784783e+00          4.37395276e-02
          4.23464354e+00          3.39870692e-02
          4.25150613e+00          2.42038822e-02
          4.26843587e+00          1.43920654e-02
          4.28543303e+00          4.55374130e-03
          4.30249787e+00          5.30894465e-03
          4.31963066e+00          1.51938244e-02
          4.33683168e+00          2.50987075e-02
          4.35410119e+00          3.50213822e-02
          4.37143947e+00          4.49596150e-02
          4.38884679e+00          5.49111520e-02
          4.40632343e+00          6.48737188e-02
          4.42386967e+00          7.48450213e-02
          4.44148577e+00          8.48227460e-02
          4.45917202e+00          9.48045608e-02
          4.47692870e+00          1.04788115e-01
          4.49475609e+00          1.14771042e-01
          4.51265446e+00          1.24750954e-01
          4.53062411e+00          1.34725452e-01
          4.54866532e+00          1.44692117e-01
          4.56677836e+00          1.54648516e-01
          4.58496353e+00          1.64592203e-01
          4.60322112e+00          1.74520714e-01
          4.62155141e+00          1.84431575e-01
          4.63995470e+00          1.94322297e-01
          4.65843126e+00          2.04190381e-01
          4.67698140e+00          2.14033314e-01
          4.69560541e+00          2.23848574e-01
          4.71430358e+00          2.33633628e-01
          4.73307621e+00          2.43385933e-01
          4.75192359e+00          2.53102939e-01
          4.77084602e+00          2.62782085e-01
          4.78984380e+00          2.72420807e-01
          4.80891723e+00          2.82016530e-01
          4.82806662e+00          2.91566675e-01
          4.84729226e+00          3.01068658e-01
          4.86659445e+00          3.10519890e-01
          4.88597351e+00          3.19917780e-01
          4.90542974e+00          3.29259733e-01
          4.92496344e+00          3.38543150e-01
          4.94457492e+00          3.47765435e-01
          4.96426451e+00          3.56923987e-01
          4.98403249e+00          3.66016209e-01
          5.00387919e+00          3.75039503e-01
          5.02380493e+00          3.83991275e-01
          5.04381001e+00          3.92868930e-01
          5.06389475e+00          4.01669881e-01
          5.08405947e+00          4.10391544e-01
          5.10430448e+00          4.19031338e-01
          5.12463012e+00          4.27586691e-01
          5.14503669e+00          4.36055036e-01
          5.16552452e+00          4.44433817e-01
          5.18609393e+00          4.52720483e-01
          5.20674526e+00          4.60912495e-01
          5.22747881e+00          4.69007323e-01
          5.24829493e+00          4.77002450e-01
          5.26919395e+00          4.84895369e-01
          5.29017618e+00          4.92683588e-01
          5.31124196e+00          5.00364629e-01
          5.33239163e+00          5.07936028e-01
          5.35362552e+00          5.15395336e-01
          5.37494396e+00          5.22740123e-01
          5.39634730e+00          5.29967974e-01
          5.41783586e+00          5.37076495e-01
          5.43941000e+00          5.44063309e-01
          5.46107004e+00          5.50926061e-01
          5.48281633e+00          5.57662417e-01
          5.50464922e+00          5.64270062e-01
          5.52656905e+00          5.70746709e-01
          5.54857617e+00          5.77090090e-01
          5.57067091e+00          5.83297966e-01
          5.59285364e+00          5.89368119e-01
          5.61512471e+00          5.95298362e-01
          5.63748446e+00          6.01086532e-01
          5.65993324e+00          6.06730496e-01
          5.68247142e+00          6.12228149e-01
          5.70509935e+00          6.17577417e-01
          5.72781738e+00          6.22776256e-01
          5.75062588e+00          6.27822655e-01
          5.77352520e+00          6.32714635e-01
          5.79651571e+00          6.37450248e-01
          5.81959777e+00          6.42027584e-01
          5.84277174e+00          6.46444767e-01
          5.86603799e+00          6.50699956e-01
          5.88939689e+00          6.54791346e-01
          5.91284881e+00          6.58717173e-01
          5.93639411e+00          6.62475709e-01
          5.96003317e+00          6.66065264e-01
          5.98376636e+00          6.69484191e-01
          6.00759406e+00          6.72730883e-01
          6.03151665e+00          6.75803772e-01
          6.05553449e+00          6.78701337e-01
          6.07964798e+00          6.81422096e-01
          6.10385749e+00          6.83964612e-01
          6.12816340e+00          6.86327495e-01
          6.15256609e+00          6.88509397e-01
          6.17706596e+00          6.90509019e-01
          6.20166339e+00          6.92325105e-01
          6.22635877e+00          6.93956452e-01
          6.25115249e+00          6.95401900e-01
          6.27604494e+00          6.96660340e-01
          6.30103651e+00          6.97730713e-01
          6.32612760e+00          6.98612009e-01
          6.35131860e+00          6.99303271e-01
          6.37660992e+00          6.99803589e-01
          6.40200194e+00          7.00112110e-01
          6.42749508e+00          7.00228030e-01
          6.45308973e+00          7.00150600e-01
          6.47878631e+00          6.99879125e-01
          6.50458521e+00          6.99412961e-01
          6.53048684e+00          6.98751524e-01
          6.55649161e+00          6.97894280e-01
          6.58259993e+00          6.96840755e-01
          6.60881223e+00          6.95590529e-01
          6.63512889e+00          6.94143239e-01
          6.66155036e+00          6.92498579e-01
          6.68807703e+00          6.90656302e-01
          6.71470934e+00          6.88616216e-01
          6.74144770e+00          6.86378191e-01
          6.76829253e+00          6.83942153e-01
          6.79524426e+00          6.81308088e-01
          6.82230331e+00          6.78476041e-01
          6.84947011e+00          6.75446118e-01
          6.87674509e+00          6.72218484e-01
          6.90412869e+00          6.68793363e-01
          6.93162132e+00          6.65171042e-01
          6.95922344e+00          6.61351867e-01
          6.98693546e+00          6.57336245e-01
          7.01475784e+00          6.53124645e-01
          7.04269101e+00          6.48717597e-01
          7.07073541e+00          6.44115692e-01
          7.09889148e+00          6.39319584e-01
          7.12715967e+00          6.34329985e-01
          7.15554043e+00          6.29147673e-01
          7.18403420e+00          6.23773485e-01
          7.21264144e+00          6.18208321e-01
          7.24136259e+00          6.12453144e-01
          7.27019811e+00          6.06508975e-01
          7.29914846e+00          6.00376901e-01
          7.32821409e+00          5.94058069e-01
          7.35739545e+00          5.87553686e-01
          7.38669302e+00          5.80865024e-01
          7.41610726e+00          5.73993414e-01
          7.44563862e+00          5.66940249e-01
          7.47528758e+00          5.59706982e-01
          7.50505461e+00          5.52295130e-01
          7.53494016e+00          5.44706267e-01
          7.56494473e+00          5.36942030e-01
          7.59506877e+00          5.29004115e-01
          7.62531277e+00          5.20894279e-01
          7.65567720e+00          5.12614337e-01
          7.68616255e+00          5.04166166e-01
          7.71676929e+00          4.95551699e-01
          7.74749791e+00          4.86772930e-01
          7.77834889e+00          4.77831908e-01
          7.80932272e+00          4.68730745e-01
          7.84041989e+00          4.59471604e-01
          7.87164089e+00          4.50056710e-01
          7.90298622e+00          4.40488342e-01
          7.93445636e+00          4.30768835e-01
          7.96605182e+00          4.20900580e-01
          7.99777309e+00          4.10886022e-01
          8.02962069e+00          4.00727661e-01
          8.06159509e+00          3.90428050e-01
          8.09369683e+00          3.79989796e-01
          8.12592639e+00          3.69415556e-01
          8.15828430e+00          3.58708041e-01
          8.19077105e+00          3.47870012e-01
          8.22338717e+00          3.36904280e-01
          8.25613317e+00          3.25813707e-01
          8.28900957e+00          3.14601201e-01
          8.32201688e+00          3.03269722e-01
          8.35515563e+00          2.91822274e-01
          8.38842634e+00          2.80261908e-01
          8.42182953e+00          2.68591721e-01
          8.45536574e+00          2.56814856e-01
          8.48903549e+00          2.44934497e-01
          8.52283931e+00          2.32953874e-01
          8.55677775e+00          2.20876256e-01
          8.59085133e+00          2.08704956e-01
          8.62506059e+00          1.96443326e-01
          8.65940608e+00          1.84094757e-01
          8.69388833e+00          1.71662678e-01
          8.72850789e+00          1.59150556e-01
          8.76326531e+00          1.46561895e-01
          8.79816113e+00          1.33900231e-01
          8.83319592e+00          1.21169137e-01
          8.86837021e+00          1.08372219e-01
          8.90368457e+00          9.55131146e-02
          8.93913955e+00          8.25954908e-02
          8.97473571e+00          6.96230462e-02
          9.01047363e+00          5.65995074e-02
          9.04635385e+00          4.35286285e-02
          9.08237695e+00          3.04141901e-02
          9.11854349e+00          1.72599979e-02
          9.15485406e+00          4.06988154e-03
          9.19130921e+00          9.15230645e-03
          9.22790953e+00          2.24026920e-02
          9.26465559e+00          3.56773805e-02
          9.30154798e+00          4.89724584e-02
          9.33858728e+00          6.22839942e-02
          9.37577407e+00          7.56080396e-02
          9.41310894e+00          8.89406311e-02
          9.45059248e+00          1.02277791e-01
          9.48822528e+00          1.15615529e-01
          9.52600794e+00          1.28949842e-01
          9.56394105e+00          1.42276719e-01
          9.60202521e+00          1.55592138e-01
          9.64026102e+00          1.68892070e-01
          9.67864910e+00          1.82172480e-01
          9.71719003e+00          1.95429328e-01
          9.75588444e+00          2.08658570e-01
          9.79473293e+00          2.21856160e-01
          9.83373612e+00          2.35018051e-01
          9.87289462e+00          2.48140196e-01
          9.91220905e+00          2.61218551e-01
          9.95168004e+00          2.74249073e-01
          9.99130820e+00          2.87227725e-01
          1.00310942e+01          3.00150476e-01
          1.00710385e+01          3.13013300e-01
          1.01111420e+01          3.25812183e-01
          1.01514051e+01          3.38543119e-01
          1.01918286e+01          3.51202112e-01
          1.02324131e+01          3.63785182e-01
          1.02731591e+01          3.76288359e-01
          1.03140674e+01          3.88707692e-01
          1.03551386e+01          4.01039245e-01
          1.03963734e+01          4.13279099e-01
          1.04377724e+01          4.25423357e-01
          1.04793362e+01          4.37468142e-01
          1.05210655e+01          4.49409597e-01
          1.05629610e+01          4.61243893e-01
          1.06050233e+01          4.72967220e-01
          1.06472531e+01          4.84575800e-01
          1.06896511e+01          4.96065879e-01
          1.07322179e+01          5.07433732e-01
          1.07749542e+01          5.18675666e-01
          1.08178607e+01          5.29788018e-01
          1.08609380e+01          5.40767159e-01
          1.09041869e+01          5.51609493e-01
          1.09476080e+01          5.62311459e-01
          1.09912020e+01          5.72869535e-01
          1.10349696e+01          5.83280235e-01
          1.10789115e+01          5.93540111e-01
          1.11230283e+01          6.03645760e-01
          1.11673209e+01          6.13593815e-01
          1.12117898e+01          6.23380956e-01
          1.12564358e+01          6.33003906e-01
          1.13012595e+01          6.42459434e-01
          1.13462618e+01          6.51744352e-01
          1.13914433e+01          6.60855525e-01
          1.14368046e+01          6.69789864e-01
          1.14823466e+01          6.78544329e-01
          1.15280700e+01          6.87115934e-01
          1.15739754e+01          6.95501743e-01
          1.16200637e+01          7.03698874e-01
          1.16663354e+01          7.11704500e-01
          1.17127915e+01          7.19515849e-01
          1.17594325e+01          7.27130205e-01
          1.18062592e+01          7.34544912e-01
          1.18532724e+01          7.41757370e-01
          1.19004728e+01          7.48765039e-01
          1.19478612e+01          7.55565442e-01
          1.19954382e+01          7.62156160e-01
          1.20432048e+01          7.68534840e-01
          1.20911615e+01          7.74699189e-01
          1.21393092e+01          7.80646982e-01
          1.21876486e+01          7.86376057e-01
          1.22361805e+01          7.91884319e-01
          1.22849057e+01          7.97169738e-01
          1.23338249e+01          8.02230354e-01
          1.23829389e+01          8.07064276e-01
          1.24322485e+01          8.11669680e-01
          1.24817544e+01          8.16044813e-01
          1.25314575e+01          8.20187995e-01
          1.25813584e+01          8.24097614e-01
          1.26314581e+01          8.27772133e-01
          1.26817573e+01          8.31210086e-01
          1.27322568e+01          8.34410082e-01
          1.27829574e+01          8.37370803e-01
          1.28338598e+01          8.40091007e-01
          1.28849650e+01          8.42569526e-01
          1.29362737e+01          8.44805269e-01
          1.29877867e+01          8.46797220e-01
          1.30395048e+01          8.48544441e-01
          1.30914288e+01          8.50046071e-01
          1.31435597e+01          8.51301327e-01
          1.31958981e+01          8.52309503e-01
          1.32484449e+01          8.53069973e-01
          1.33012009e+01          8.53582189e-01
          1.33541671e+01          8.53845683e-01
          1.34073442e+01          8.53860065e-01
          1.34607330e+01          8.53625027e-01
          1.35143344e+01          8.53140340e-01
          1.35681492e+01          8.52405854e-01
          1.36221784e+01          8.51421502e-01
          1.36764227e+01          8.50187295e-01
          1.37308830e+01          8.48703328e-01
          1.37855601e+01          8.46969774e-01
          1.38404550e+01          8.44986888e-01
          1.38955685e+01          8.42755007e-01
          1.39509015e+01          8.40274548e-01
          1.40064547e+01          8.37546009e-01
          1.40622293e+01          8.34569970e-01
          1.41182259e+01          8.31347091e-01
          1.41744454e+01          8.27878114e-01
          1.42308889e+01          8.24163861e-01
          1.42875571e+01          8.20205235e-01
          1.43444510e+01          8.16003220e-01
          1.44015714e+01          8.11558878e-01
          1.44589193e+01          8.06873355e-01
          1.45164955e+01          8.01947874e-01
          1.45743011e+01          7.96783739e-01
          1.46323368e+01          7.91382331e-01
          1.46906036e+01          7.85745113e-01
          1.47491024e+01          7.79873625e-01
          1.48078342e+01          7.73769485e-01
          1.48667998e+01          7.67434389e-01
          1.49260002e+01          7.60870111e-01
          1.49854364e+01          7.54078501e-01
          1.50451093e+01          7.47061485e-01
          1.51050198e+01          7.39821067e-01
          1.51651688e+01          7.32359324e-01
          1.52255574e+01          7.24678408e-01
          1.52861865e+01          7.16780545e-01
          1.53470569e+01          7.08668037e-01
          1.54081698e+01          7.00343255e-01
          1.54695260e+01          6.91808644e-01
          1.55311265e+01          6.83066721e-01
          1.55929724e+01          6.74120071e-01
          1.56550645e+01          6.64971353e-01
          1.57174039e+01          6.55623291e-01
          1.57799915e+01          6.46078680e-01
          1.58428283e+01          6.36340381e-01
          1.59059153e+01          6.26411322e-01
          1.59692536e+01          6.16294497e-01
          1.60328441e+01          6.05992963e-01
          1.60966878e+01          5.95509844e-01
          1.61607857e+01          5.84848324e-01
          1.62251389e+01          5.74011650e-01
          1.62897483e+01          5.63003129e-01
          1.63546150e+01          5.51826129e-01
          1.64197401e+01          5.40484077e-01
          1.64851244e+01          5.28980456e-01
          1.65507691e+01          5.17318807e-01
          1.66166752e+01          5.05502725e-01
          1.66828438e+01          4.93535861e-01
          1.67492758e+01          4.81421919e-01
          1.68159724e+01          4.69164652e-01
          1.68829346e+01          4.56767869e-01
          1.69501634e+01          4.44235424e-01
          1.70176599e+01          4.31571221e-01
          1.70854252e+01          4.18779212e-01
          1.71534603e+01          4.05863393e-01
          1.72217664e+01          3.92827805e-01
          1.72903445e+01          3.79676533e-01
          1.73591956e+01          3.66413703e-01
          1.74283209e+01          3.53043482e-01
          1.74977215e+01          3.39570075e-01
          1.75673984e+01          3.25997727e-01
          1.76373528e+01          3.12330717e-01
          1.77075858e+01          2.98573359e-01
          1.77780984e+01          2.84730003e-01
          1.78488918e+01          2.70805029e-01
          1.79199671e+01          2.56802848e-01
          1.79913254e+01          2.42727900e-01
          1.80629679e+01          2.28584653e-01
          1.81348957e+01          2.14377601e-01
          1.82071099e+01          2.00111264e-01
          1.82796116e+01          1.85790184e-01
          1.83524021e+01          1.71418924e-01
          1.84254824e+01          1.57002068e-01
          1.84988537e+01          1.42544219e-01
          1.85725172e+01          1.28049998e-01
          1.86464741e+01          1.13524038e-01
          1.87207254e+01          9.89709893e-02
          1.87952724e+01          8.43955140e-02
          1.88701163e+01          6.98022843e-02
          1.89452581e+01          5.51959820e-02
          1.90206992e+01          4.05812967e-02
          1.90964408e+01          2.59629240e-02
          1.91724839e+01          1.13455639e-02
          1.92488298e+01          3.26608044e-03
          1.93254797e+01          1.78673047e-02
          1.94024349e+01          3.24534048e-02
          1.94796965e+01          4.70196785e-02
          1.95572658e+01          6.15614271e-02
          1.96351439e+01          7.60739570e-02
          1.97133322e+01          9.05525812e-02
          1.97918318e+01          1.04992621e-01
          1.98706440e+01          1.19389408e-01
          1.99497701e+01          1.33738284e-01
          2.00292112e+01          1.48034606e-01
          2.01089687e+01          1.62273743e-01
          2.01890437e+01          1.76451083e-01
          2.02694377e+01          1.90562030e-01
          2.03501517e+01          2.04602008e-01
          2.04311872e+01          2.18566462e-01
          2.05125454e+01          2.32450860e-01
          2.05942275e+01          2.46250693e-01
          2.06762349e+01          2.59961479e-01
          2.07585688e+01          2.73578762e-01
          2.08412307e+01          2.87098116e-01
          2.09242216e+01          3.00515144e-01
          2.10075431e+01          3.13825481e-01
          2.10911963e+01          3.27024798e-01
          2.11751827e+01          3.40108796e-01
          2.12595035e+01          3.53073217e-01
          2.13441600e+01          3.65913838e-01
          2.14291537e+01          3.78626476e-01
          2.15144858e+01          3.91206988e-01
          2.16001577e+01          4.03651276e-01
          2.16861708e+01          4.15955281e-01
          2.17725264e+01          4.28114992e-01
          2.18592258e+01          4.40126445e-01
          2.19462705e+01          4.51985722e-01
          2.20336618e+01          4.63688955e-01
          2.21214011e+01          4.75232325e-01
          2.22094898e+01          4.86612066e-01
          2.22979293e+01          4.97824467e-01
          2.23867209e+01          5.08865867e-01
          2.24758661e+01          5.19732665e-01
          2.25653663e+01          5.30421314e-01
          2.26552229e+01          5.40928326e-01
          2.27454373e+01          5.51250274e-01
          2.28360109e+01          5.61383789e-01
          2.29269452e+01          5.71325566e-01
          2.30182416e+01          5.81072361e-01
          2.31099016e+01          5.90620994e-01
          2.32019265e+01          5.99968354e-01
          2.32943179e+01          6.09111390e-01
          2.33870772e+01          6.18047124e-01
          2.34802059e+01          6.26772644e-01
          2.35737054e+01          6.35285106e-01
          2.36675773e+01          6.43581738e-01
          2.37618229e+01          6.51659840e-01
          2.38564439e+01          6.59516782e-01
          2.39514416e+01          6.67150010e-01
          2.40468176e+01          6.74557043e-01
          2.41425734e+01          6.81735472e-01
          2.42387105e+01          6.88682969e-01
          2.43352305e+01          6.95397279e-01
          2.44321348e+01          7.01876226e-01
          2.45294249e+01          7.08117711e-01
          2.46271025e+01          7.14119714e-01
          2.47251690e+01          7.19880297e-01
          2.48236261e+01          7.25397599e-01
          2.49224752e+01          7.30669841e-01
          2.50217179e+01          7.35695327e-01
          2.51213558e+01          7.40472441e-01
          2.52213905e+01          7.44999652e-01
          2.53218235e+01          7.49275510e-01
          2.54226565e+01          7.53298651e-01
          2.55238909e+01          7.57067793e-01
          2.56255285e+01          7.60581739e-01
          2.57275709e+01          7.63839379e-01
          2.58300195e+01          7.66839688e-01
          2.59328761e+01          7.69581724e-01
          2.60361423e+01          7.72064635e-01
          2.61398197e+01          7.74287653e-01
          2.62439100e+01          7.76250098e-01
          2.63484148e+01          7.77951376e-01
          2.64533357e+01          7.79390981e-01
          2.65586744e+01          7.80568494e-01
          2.66644325e+01          7.81483583e-01
          2.67706118e+01          7.82136006e-01
          2.68772139e+01          7.82525604e-01
          2.69842405e+01          7.82652311e-01
          2.70916933e+01          7.82516145e-01
          2.71995740e+01          7.82117213e-01
          2.73078843e+01          7.81455712e-01
          2.74166258e+01          7.80531922e-01
          2.75258004e+01          7.79346214e-01
          2.76354097e+01          7.77899047e-01
          2.77454555e+01          7.76190964e-01
          2.78559395e+01          7.74222597e-01
          2.79668634e+01          7.71994666e-01
          2.80782291e+01          7.69507975e-01
          2.81900382e+01          7.66763417e-01
          2.83022926e+01          7.63761970e-01
          2.84149939e+01          7.60504696e-01
          2.85281441e+01          7.56992745e-01
          2.86417448e+01          7.53227350e-01
          2.87557978e+01          7.49209829e-01
          2.88703051e+01          7.44941586e-01
          2.89852683e+01          7.40424105e-01
          2.91006893e+01          7.35658956e-01
          2.92165699e+01          7.30647789e-01
          2.93329119e+01          7.25392339e-01
